state,week_end,count,WEEK,SEASON,one
ID,2019-07-27,20,30,2018-19,1
ID,2020-01-04,19,1,2019-20,1
ID,2020-01-11,25,2,2019-20,1
ID,2020-01-18,24,3,2019-20,1
ID,2020-01-25,21,4,2019-20,1
ID,2020-02-01,19,5,2019-20,1
ID,2020-02-08,18,6,2019-20,1
ID,2020-02-15,16,7,2019-20,1
ID,2020-02-22,20,8,2019-20,1
ID,2020-02-29,20,9,2019-20,1
ID,2020-03-07,14,10,2019-20,1
ID,2020-03-14,22,11,2019-20,1
ID,2020-03-21,17,12,2019-20,1
ID,2020-03-28,20,13,2019-20,1
ID,2020-04-11,19,15,2019-20,1
ID,2020-04-18,17,16,2019-20,1
ID,2020-04-25,20,17,2019-20,1
ID,2020-05-02,17,18,2019-20,1
ID,2020-05-09,13,19,2019-20,1
ID,2020-05-16,14,20,2019-20,1
ID,2020-05-23,14,21,2019-20,1
ID,2020-05-30,17,22,2019-20,1
ID,2020-06-06,16,23,2019-20,1
ID,2020-06-13,12,24,2019-20,1
ID,2020-06-20,19,25,2019-20,1
ID,2020-06-27,18,26,2019-20,1
ID,2020-07-04,20,27,2019-20,1
ID,2020-07-18,13,29,2019-20,1
IL,2019-01-05,138,1,2018-19,1
IL,2019-01-12,94,2,2018-19,1
IL,2019-01-19,102,3,2018-19,1
IL,2019-01-26,94,4,2018-19,1
IL,2019-02-02,120,5,2018-19,1
IL,2019-02-09,118,6,2018-19,1
IL,2019-02-16,118,7,2018-19,1
IL,2019-02-23,127,8,2018-19,1
IL,2019-03-02,112,9,2018-19,1
IL,2019-03-09,119,10,2018-19,1
IL,2019-03-16,130,11,2018-19,1
IL,2019-03-23,116,12,2018-19,1
IL,2019-03-30,115,13,2018-19,1
IL,2019-04-06,128,14,2018-19,1
IL,2019-04-13,121,15,2018-19,1
IL,2019-04-20,102,16,2018-19,1
IL,2019-04-27,97,17,2018-19,1
IL,2019-05-04,97,18,2018-19,1
IL,2019-05-11,94,19,2018-19,1
IL,2019-05-18,97,20,2018-19,1
IL,2019-05-25,114,21,2018-19,1
IL,2019-06-01,102,22,2018-19,1
IL,2019-06-08,117,23,2018-19,1
IL,2019-06-15,91,24,2018-19,1
IL,2019-06-22,87,25,2018-19,1
IL,2019-06-29,101,26,2018-19,1
IL,2019-07-06,98,27,2018-19,1
IL,2019-07-13,106,28,2018-19,1
IL,2019-07-20,87,29,2018-19,1
IL,2019-07-27,93,30,2018-19,1
IL,2020-01-04,106,1,2019-20,1
IL,2020-01-11,131,2,2019-20,1
IL,2020-01-18,116,3,2019-20,1
IL,2020-01-25,110,4,2019-20,1
IL,2020-02-01,120,5,2019-20,1
IL,2020-02-08,117,6,2019-20,1
IL,2020-02-15,117,7,2019-20,1
IL,2020-02-22,118,8,2019-20,1
IL,2020-02-29,110,9,2019-20,1
IL,2020-03-07,134,10,2019-20,1
IL,2020-03-14,98,11,2019-20,1
IL,2020-03-21,126,12,2019-20,1
IL,2020-03-28,129,13,2019-20,1
IL,2020-04-04,125,14,2019-20,1
IL,2020-04-11,124,15,2019-20,1
IL,2020-04-18,123,16,2019-20,1
IL,2020-04-25,107,17,2019-20,1
IL,2020-05-02,118,18,2019-20,1
IL,2020-05-09,101,19,2019-20,1
IL,2020-05-16,88,20,2019-20,1
IL,2020-05-23,88,21,2019-20,1
IL,2020-05-30,111,22,2019-20,1
IL,2020-06-06,79,23,2019-20,1
IL,2020-06-13,87,24,2019-20,1
IL,2020-06-20,89,25,2019-20,1
IL,2020-06-27,84,26,2019-20,1
IL,2020-07-04,86,27,2019-20,1
