state,year,week,week_end,all_cause,flag_ac
Ohio,2014,41,2014-10-11,2007,NA
Ohio,2014,42,2014-10-18,2023,NA
Ohio,2014,43,2014-10-25,1953,NA
Ohio,2014,44,2014-11-01,2009,NA
Ohio,2014,45,2014-11-08,2119,NA
Ohio,2014,46,2014-11-15,2054,NA
Ohio,2014,47,2014-11-22,2242,NA
Ohio,2014,48,2014-11-29,2089,NA
Ohio,2014,49,2014-12-06,2181,NA
Ohio,2014,50,2014-12-13,2320,NA
Ohio,2014,51,2014-12-20,2289,NA
Ohio,2014,52,2014-12-27,2502,NA
Ohio,2014,53,2015-01-03,2698,NA
Ohio,2015,1,2015-01-10,2755,NA
Ohio,2015,2,2015-01-17,2816,NA
Ohio,2015,3,2015-01-24,2576,NA
Ohio,2015,4,2015-01-31,2456,NA
Ohio,2015,5,2015-02-07,2418,NA
Ohio,2015,6,2015-02-14,2415,NA
Ohio,2015,7,2015-02-21,2457,NA
Ohio,2015,8,2015-02-28,2461,NA
Ohio,2015,9,2015-03-07,2400,NA
Ohio,2015,10,2015-03-14,2425,NA
Ohio,2015,11,2015-03-21,2267,NA
Ohio,2015,12,2015-03-28,2229,NA
Ohio,2015,13,2015-04-04,2333,NA
Ohio,2015,14,2015-04-11,2313,NA
Ohio,2015,15,2015-04-18,2431,NA
Ohio,2015,16,2015-04-25,2248,NA
Ohio,2015,17,2015-05-02,2242,NA
Ohio,2015,18,2015-05-09,2235,NA
Ohio,2015,19,2015-05-16,2280,NA
Ohio,2015,20,2015-05-23,2095,NA
Ohio,2015,21,2015-05-30,2132,NA
Ohio,2015,22,2015-06-06,2106,NA
Ohio,2015,23,2015-06-13,2152,NA
Ohio,2015,24,2015-06-20,2116,NA
Ohio,2015,25,2015-06-27,2129,NA
Ohio,2015,26,2015-07-04,2082,NA
Ohio,2015,27,2015-07-11,2106,NA
Ohio,2015,28,2015-07-18,2159,NA
Ohio,2015,29,2015-07-25,2127,NA
Ohio,2015,30,2015-08-01,2213,NA
Ohio,2015,31,2015-08-08,2076,NA
Ohio,2015,32,2015-08-15,2158,NA
Ohio,2015,33,2015-08-22,2094,NA
Ohio,2015,34,2015-08-29,2119,NA
Ohio,2015,35,2015-09-05,2136,NA
Ohio,2015,36,2015-09-12,2101,NA
Ohio,2015,37,2015-09-19,2134,NA
Ohio,2015,38,2015-09-26,2125,NA
Ohio,2015,39,2015-10-03,2144,NA
Ohio,2015,40,2015-10-10,2206,NA
Ohio,2015,41,2015-10-17,2209,NA
Ohio,2015,42,2015-10-24,2239,NA
Ohio,2015,43,2015-10-31,2232,NA
Ohio,2015,44,2015-11-07,2329,NA
Ohio,2015,45,2015-11-14,2251,NA
Ohio,2015,46,2015-11-21,2242,NA
Ohio,2015,47,2015-11-28,2267,NA
Ohio,2015,48,2015-12-05,2316,NA
Ohio,2015,49,2015-12-12,2255,NA
Ohio,2015,50,2015-12-19,2256,NA
Ohio,2015,51,2015-12-26,2281,NA
Ohio,2015,52,2016-01-02,2244,NA
Ohio,2016,1,2016-01-09,2446,NA
Ohio,2016,2,2016-01-16,2439,NA
Ohio,2016,3,2016-01-23,2410,NA
Ohio,2016,4,2016-01-30,2388,NA
Ohio,2016,5,2016-02-06,2361,NA
Ohio,2016,6,2016-02-13,2335,NA
Ohio,2016,7,2016-02-20,2427,NA
Ohio,2016,8,2016-02-27,2357,NA
Ohio,2016,9,2016-03-05,2380,NA
Ohio,2016,10,2016-03-12,2427,NA
Ohio,2016,11,2016-03-19,2350,NA
Ohio,2016,12,2016-03-26,2440,NA
Ohio,2016,13,2016-04-02,2395,NA
Ohio,2016,14,2016-04-09,2426,NA
Ohio,2016,15,2016-04-16,2438,NA
Ohio,2016,16,2016-04-23,2323,NA
Ohio,2016,17,2016-04-30,2240,NA
Ohio,2016,18,2016-05-07,2198,NA
Ohio,2016,19,2016-05-14,2232,NA
Ohio,2016,20,2016-05-21,2195,NA
Ohio,2016,21,2016-05-28,2189,NA
Ohio,2016,22,2016-06-04,2100,NA
Ohio,2016,23,2016-06-11,2136,NA
Ohio,2016,24,2016-06-18,2160,NA
Ohio,2016,25,2016-06-25,2222,NA
Ohio,2016,26,2016-07-02,2147,NA
Ohio,2016,27,2016-07-09,2223,NA
Ohio,2016,28,2016-07-16,2238,NA
Ohio,2016,29,2016-07-23,2079,NA
Ohio,2016,30,2016-07-30,2118,NA
Ohio,2016,31,2016-08-06,2143,NA
Ohio,2016,32,2016-08-13,2209,NA
Ohio,2016,33,2016-08-20,2186,NA
Ohio,2016,34,2016-08-27,2042,NA
Ohio,2016,35,2016-09-03,2195,NA
Ohio,2016,36,2016-09-10,2141,NA
Ohio,2016,37,2016-09-17,2194,NA
Ohio,2016,38,2016-09-24,2219,NA
Ohio,2016,39,2016-10-01,2262,NA
Ohio,2016,40,2016-10-08,2248,NA
Ohio,2016,41,2016-10-15,2223,NA
Ohio,2016,42,2016-10-22,2225,NA
Ohio,2016,43,2016-10-29,2295,NA
Ohio,2016,44,2016-11-05,2286,NA
Ohio,2016,45,2016-11-12,2263,NA
Ohio,2016,46,2016-11-19,2392,NA
Ohio,2016,47,2016-11-26,2335,NA
Ohio,2016,48,2016-12-03,2405,NA
Ohio,2016,49,2016-12-10,2379,NA
Ohio,2016,50,2016-12-17,2498,NA
Ohio,2016,51,2016-12-24,2480,NA
Ohio,2016,52,2016-12-31,2486,NA
Ohio,2017,1,2017-01-07,2671,NA
Ohio,2017,2,2017-01-14,2688,NA
Ohio,2017,3,2017-01-21,2649,NA
Ohio,2017,4,2017-01-28,2615,NA
Ohio,2017,5,2017-02-04,2534,NA
Ohio,2017,6,2017-02-11,2652,NA
Ohio,2017,7,2017-02-18,2574,NA
Ohio,2017,8,2017-02-25,2588,NA
Ohio,2017,9,2017-03-04,2533,NA
Ohio,2017,10,2017-03-11,2515,NA
Ohio,2017,11,2017-03-18,2495,NA
Ohio,2017,12,2017-03-25,2617,NA
Ohio,2017,13,2017-04-01,2531,NA
Ohio,2017,14,2017-04-08,2510,NA
Ohio,2017,15,2017-04-15,2465,NA
Ohio,2017,16,2017-04-22,2353,NA
Ohio,2017,17,2017-04-29,2210,NA
Ohio,2017,18,2017-05-06,2249,NA
Ohio,2017,19,2017-05-13,2309,NA
Ohio,2017,20,2017-05-20,2283,NA
Ohio,2017,21,2017-05-27,2208,NA
Ohio,2017,22,2017-06-03,2252,NA
Ohio,2017,23,2017-06-10,2311,NA
Ohio,2017,24,2017-06-17,2237,NA
Ohio,2017,25,2017-06-24,2184,NA
Ohio,2017,26,2017-07-01,2171,NA
Ohio,2017,27,2017-07-08,2224,NA
Ohio,2017,28,2017-07-15,2278,NA
Ohio,2017,29,2017-07-22,2140,NA
Ohio,2017,30,2017-07-29,2177,NA
Ohio,2017,31,2017-08-05,2179,NA
Ohio,2017,32,2017-08-12,2167,NA
Ohio,2017,33,2017-08-19,2212,NA
Ohio,2017,34,2017-08-26,2197,NA
Ohio,2017,35,2017-09-02,2269,NA
Ohio,2017,36,2017-09-09,2254,NA
Ohio,2017,37,2017-09-16,2301,NA
Ohio,2017,38,2017-09-23,2236,NA
Ohio,2017,39,2017-09-30,2206,NA
Ohio,2017,40,2017-10-07,2265,NA
Ohio,2017,41,2017-10-14,2209,NA
Ohio,2017,42,2017-10-21,2254,NA
Ohio,2017,43,2017-10-28,2247,NA
Ohio,2017,44,2017-11-04,2326,NA
Ohio,2017,45,2017-11-11,2352,NA
Ohio,2017,46,2017-11-18,2398,NA
Ohio,2017,47,2017-11-25,2436,NA
Ohio,2017,48,2017-12-02,2392,NA
Ohio,2017,49,2017-12-09,2459,NA
Ohio,2017,50,2017-12-16,2534,NA
Ohio,2017,51,2017-12-23,2633,NA
Ohio,2017,52,2017-12-30,2743,NA
Ohio,2018,1,2018-01-06,2944,NA
Ohio,2018,2,2018-01-13,3085,NA
Ohio,2018,3,2018-01-20,2858,NA
Ohio,2018,4,2018-01-27,2811,NA
Ohio,2018,5,2018-02-03,2566,NA
Ohio,2018,6,2018-02-10,2647,NA
Ohio,2018,7,2018-02-17,2491,NA
Ohio,2018,8,2018-02-24,2572,NA
Ohio,2018,9,2018-03-03,2445,NA
Ohio,2018,10,2018-03-10,2435,NA
Ohio,2018,11,2018-03-17,2363,NA
Ohio,2018,12,2018-03-24,2404,NA
Ohio,2018,13,2018-03-31,2310,NA
Ohio,2018,14,2018-04-07,2540,NA
Ohio,2018,15,2018-04-14,2444,NA
Ohio,2018,16,2018-04-21,2396,NA
Ohio,2018,17,2018-04-28,2374,NA
Ohio,2018,18,2018-05-05,2500,NA
Ohio,2018,19,2018-05-12,2350,NA
Ohio,2018,20,2018-05-19,2191,NA
Ohio,2018,21,2018-05-26,2228,NA
Ohio,2018,22,2018-06-02,2199,NA
Ohio,2018,23,2018-06-09,2268,NA
Ohio,2018,24,2018-06-16,2197,NA
Ohio,2018,25,2018-06-23,2265,NA
Ohio,2018,26,2018-06-30,2242,NA
Ohio,2018,27,2018-07-07,2226,NA
Ohio,2018,28,2018-07-14,2287,NA
Ohio,2018,29,2018-07-21,2217,NA
Ohio,2018,30,2018-07-28,2132,NA
Ohio,2018,31,2018-08-04,2197,NA
Ohio,2018,32,2018-08-11,2254,NA
Ohio,2018,33,2018-08-18,2245,NA
Ohio,2018,34,2018-08-25,2155,NA
Ohio,2018,35,2018-09-01,2183,NA
Ohio,2018,36,2018-09-08,2283,NA
Ohio,2018,37,2018-09-15,2311,NA
Ohio,2018,38,2018-09-22,2378,NA
Ohio,2018,39,2018-09-29,2194,NA
Ohio,2018,40,2018-10-06,2298,NA
Ohio,2018,41,2018-10-13,2287,NA
Ohio,2018,42,2018-10-20,2352,NA
Ohio,2018,43,2018-10-27,2264,NA
Ohio,2018,44,2018-11-03,2424,NA
Ohio,2018,45,2018-11-10,2432,NA
Ohio,2018,46,2018-11-17,2421,NA
Ohio,2018,47,2018-11-24,2347,NA
Ohio,2018,48,2018-12-01,2494,NA
Ohio,2018,49,2018-12-08,2493,NA
Ohio,2018,50,2018-12-15,2433,NA
Ohio,2018,51,2018-12-22,2480,NA
Ohio,2018,52,2018-12-29,2384,NA
Oklahoma,2014,1,2014-01-04,406,NA
Oklahoma,2014,2,2014-01-11,786,NA
Oklahoma,2014,3,2014-01-18,798,NA
Oklahoma,2014,4,2014-01-25,781,NA
Oklahoma,2014,5,2014-02-01,799,NA
Oklahoma,2014,6,2014-02-08,785,NA
Oklahoma,2014,7,2014-02-15,807,NA
Oklahoma,2014,8,2014-02-22,758,NA
Oklahoma,2014,9,2014-03-01,753,NA
Oklahoma,2014,10,2014-03-08,789,NA
Oklahoma,2014,11,2014-03-15,824,NA
Oklahoma,2014,12,2014-03-22,771,NA
Oklahoma,2014,13,2014-03-29,744,NA
Oklahoma,2014,14,2014-04-05,739,NA
Oklahoma,2014,15,2014-04-12,753,NA
Oklahoma,2014,16,2014-04-19,712,NA
Oklahoma,2014,17,2014-04-26,691,NA
Oklahoma,2014,18,2014-05-03,681,NA
Oklahoma,2014,19,2014-05-10,727,NA
Oklahoma,2014,20,2014-05-17,687,NA
Oklahoma,2014,21,2014-05-24,690,NA
Oklahoma,2014,22,2014-05-31,684,NA
Oklahoma,2014,23,2014-06-07,672,NA
Oklahoma,2014,24,2014-06-14,641,NA
Oklahoma,2014,25,2014-06-21,685,NA
Oklahoma,2014,26,2014-06-28,671,NA
Oklahoma,2014,27,2014-07-05,629,NA
Oklahoma,2014,28,2014-07-12,730,NA
Oklahoma,2014,29,2014-07-19,678,NA
Oklahoma,2014,30,2014-07-26,717,NA
Oklahoma,2014,31,2014-08-02,671,NA
Oklahoma,2014,32,2014-08-09,651,NA
Oklahoma,2014,33,2014-08-16,684,NA
Oklahoma,2014,34,2014-08-23,663,NA
Oklahoma,2014,35,2014-08-30,645,NA
Oklahoma,2014,36,2014-09-06,685,NA
Oklahoma,2014,37,2014-09-13,651,NA
Oklahoma,2014,38,2014-09-20,659,NA
Oklahoma,2014,39,2014-09-27,709,NA
Oklahoma,2014,40,2014-10-04,676,NA
Oklahoma,2014,41,2014-10-11,690,NA
Oklahoma,2014,42,2014-10-18,678,NA
Oklahoma,2014,43,2014-10-25,758,NA
Oklahoma,2014,44,2014-11-01,685,NA
Oklahoma,2014,45,2014-11-08,716,NA
Oklahoma,2014,46,2014-11-15,684,NA
Oklahoma,2014,47,2014-11-22,777,NA
Oklahoma,2014,48,2014-11-29,727,NA
Oklahoma,2014,49,2014-12-06,723,NA
Oklahoma,2014,50,2014-12-13,768,NA
Oklahoma,2014,51,2014-12-20,747,NA
Oklahoma,2014,52,2014-12-27,774,NA
Oklahoma,2014,53,2015-01-03,805,NA
Oklahoma,2015,1,2015-01-10,830,NA
Oklahoma,2015,2,2015-01-17,842,NA
Oklahoma,2015,3,2015-01-24,877,NA
Oklahoma,2015,4,2015-01-31,870,NA
Oklahoma,2015,5,2015-02-07,836,NA
Oklahoma,2015,6,2015-02-14,866,NA
Oklahoma,2015,7,2015-02-21,799,NA
Oklahoma,2015,8,2015-02-28,792,NA
Oklahoma,2015,9,2015-03-07,804,NA
Oklahoma,2015,10,2015-03-14,833,NA
Oklahoma,2015,11,2015-03-21,786,NA
Oklahoma,2015,12,2015-03-28,789,NA
Oklahoma,2015,13,2015-04-04,732,NA
Oklahoma,2015,14,2015-04-11,680,NA
Oklahoma,2015,15,2015-04-18,739,NA
Oklahoma,2015,16,2015-04-25,682,NA
Oklahoma,2015,17,2015-05-02,711,NA
Oklahoma,2015,18,2015-05-09,710,NA
Oklahoma,2015,19,2015-05-16,702,NA
Oklahoma,2015,20,2015-05-23,680,NA
Oklahoma,2015,21,2015-05-30,660,NA
Oklahoma,2015,22,2015-06-06,727,NA
Oklahoma,2015,23,2015-06-13,723,NA
Oklahoma,2015,24,2015-06-20,704,NA
Oklahoma,2015,25,2015-06-27,664,NA
Oklahoma,2015,26,2015-07-04,691,NA
Oklahoma,2015,27,2015-07-11,722,NA
Oklahoma,2015,28,2015-07-18,703,NA
Oklahoma,2015,29,2015-07-25,659,NA
Oklahoma,2015,30,2015-08-01,683,NA
Oklahoma,2015,31,2015-08-08,645,NA
Oklahoma,2015,32,2015-08-15,675,NA
Oklahoma,2015,33,2015-08-22,650,NA
Oklahoma,2015,34,2015-08-29,720,NA
Oklahoma,2015,35,2015-09-05,609,NA
Oklahoma,2015,36,2015-09-12,651,NA
Oklahoma,2015,37,2015-09-19,633,NA
Oklahoma,2015,38,2015-09-26,646,NA
Oklahoma,2015,39,2015-10-03,720,NA
Oklahoma,2015,40,2015-10-10,688,NA
Oklahoma,2015,41,2015-10-17,690,NA
Oklahoma,2015,42,2015-10-24,725,NA
Oklahoma,2015,43,2015-10-31,691,NA
Oklahoma,2015,44,2015-11-07,728,NA
Oklahoma,2015,45,2015-11-14,732,NA
Oklahoma,2015,46,2015-11-21,695,NA
Oklahoma,2015,47,2015-11-28,754,NA
Oklahoma,2015,48,2015-12-05,763,NA
Oklahoma,2015,49,2015-12-12,819,NA
Oklahoma,2015,50,2015-12-19,738,NA
Oklahoma,2015,51,2015-12-26,768,NA
Oklahoma,2015,52,2016-01-02,782,NA
Oklahoma,2016,1,2016-01-09,785,NA
Oklahoma,2016,2,2016-01-16,779,NA
Oklahoma,2016,3,2016-01-23,765,NA
Oklahoma,2016,4,2016-01-30,817,NA
Oklahoma,2016,5,2016-02-06,709,NA
Oklahoma,2016,6,2016-02-13,777,NA
Oklahoma,2016,7,2016-02-20,780,NA
Oklahoma,2016,8,2016-02-27,792,NA
Oklahoma,2016,9,2016-03-05,806,NA
Oklahoma,2016,10,2016-03-12,786,NA
Oklahoma,2016,11,2016-03-19,742,NA
Oklahoma,2016,12,2016-03-26,747,NA
Oklahoma,2016,13,2016-04-02,734,NA
Oklahoma,2016,14,2016-04-09,734,NA
Oklahoma,2016,15,2016-04-16,737,NA
Oklahoma,2016,16,2016-04-23,702,NA
Oklahoma,2016,17,2016-04-30,716,NA
Oklahoma,2016,18,2016-05-07,758,NA
Oklahoma,2016,19,2016-05-14,696,NA
Oklahoma,2016,20,2016-05-21,693,NA
Oklahoma,2016,21,2016-05-28,760,NA
Oklahoma,2016,22,2016-06-04,675,NA
Oklahoma,2016,23,2016-06-11,617,NA
Oklahoma,2016,24,2016-06-18,682,NA
Oklahoma,2016,25,2016-06-25,679,NA
Oklahoma,2016,26,2016-07-02,696,NA
Oklahoma,2016,27,2016-07-09,695,NA
Oklahoma,2016,28,2016-07-16,701,NA
Oklahoma,2016,29,2016-07-23,708,NA
Oklahoma,2016,30,2016-07-30,661,NA
Oklahoma,2016,31,2016-08-06,723,NA
Oklahoma,2016,32,2016-08-13,704,NA
Oklahoma,2016,33,2016-08-20,687,NA
Oklahoma,2016,34,2016-08-27,726,NA
Oklahoma,2016,35,2016-09-03,665,NA
Oklahoma,2016,36,2016-09-10,716,NA
Oklahoma,2016,37,2016-09-17,720,NA
Oklahoma,2016,38,2016-09-24,700,NA
Oklahoma,2016,39,2016-10-01,691,NA
Oklahoma,2016,40,2016-10-08,723,NA
Oklahoma,2016,41,2016-10-15,709,NA
Oklahoma,2016,42,2016-10-22,698,NA
Oklahoma,2016,43,2016-10-29,677,NA
Oklahoma,2016,44,2016-11-05,665,NA
Oklahoma,2016,45,2016-11-12,779,NA
Oklahoma,2016,46,2016-11-19,715,NA
Oklahoma,2016,47,2016-11-26,733,NA
Oklahoma,2016,48,2016-12-03,786,NA
Oklahoma,2016,49,2016-12-10,804,NA
Oklahoma,2016,50,2016-12-17,755,NA
Oklahoma,2016,51,2016-12-24,823,NA
Oklahoma,2016,52,2016-12-31,797,NA
Oklahoma,2017,1,2017-01-07,795,NA
Oklahoma,2017,2,2017-01-14,837,NA
Oklahoma,2017,3,2017-01-21,831,NA
Oklahoma,2017,4,2017-01-28,822,NA
Oklahoma,2017,5,2017-02-04,845,NA
Oklahoma,2017,6,2017-02-11,867,NA
Oklahoma,2017,7,2017-02-18,807,NA
Oklahoma,2017,8,2017-02-25,857,NA
Oklahoma,2017,9,2017-03-04,827,NA
Oklahoma,2017,10,2017-03-11,784,NA
Oklahoma,2017,11,2017-03-18,843,NA
Oklahoma,2017,12,2017-03-25,795,NA
Oklahoma,2017,13,2017-04-01,737,NA
Oklahoma,2017,14,2017-04-08,750,NA
Oklahoma,2017,15,2017-04-15,724,NA
Oklahoma,2017,16,2017-04-22,756,NA
Oklahoma,2017,17,2017-04-29,754,NA
Oklahoma,2017,18,2017-05-06,733,NA
Oklahoma,2017,19,2017-05-13,699,NA
Oklahoma,2017,20,2017-05-20,733,NA
Oklahoma,2017,21,2017-05-27,692,NA
Oklahoma,2017,22,2017-06-03,694,NA
Oklahoma,2017,23,2017-06-10,695,NA
Oklahoma,2017,24,2017-06-17,735,NA
Oklahoma,2017,25,2017-06-24,679,NA
Oklahoma,2017,26,2017-07-01,702,NA
Oklahoma,2017,27,2017-07-08,705,NA
Oklahoma,2017,28,2017-07-15,748,NA
Oklahoma,2017,29,2017-07-22,745,NA
Oklahoma,2017,30,2017-07-29,698,NA
Oklahoma,2017,31,2017-08-05,707,NA
Oklahoma,2017,32,2017-08-12,699,NA
Oklahoma,2017,33,2017-08-19,689,NA
Oklahoma,2017,34,2017-08-26,714,NA
Oklahoma,2017,35,2017-09-02,722,NA
Oklahoma,2017,36,2017-09-09,713,NA
Oklahoma,2017,37,2017-09-16,773,NA
Oklahoma,2017,38,2017-09-23,685,NA
Oklahoma,2017,39,2017-09-30,713,NA
Oklahoma,2017,40,2017-10-07,754,NA
Oklahoma,2017,41,2017-10-14,705,NA
Oklahoma,2017,42,2017-10-21,707,NA
Oklahoma,2017,43,2017-10-28,706,NA
Oklahoma,2017,44,2017-11-04,753,NA
Oklahoma,2017,45,2017-11-11,748,NA
Oklahoma,2017,46,2017-11-18,756,NA
Oklahoma,2017,47,2017-11-25,743,NA
Oklahoma,2017,48,2017-12-02,800,NA
Oklahoma,2017,49,2017-12-09,729,NA
Oklahoma,2017,50,2017-12-16,808,NA
Oklahoma,2017,51,2017-12-23,837,NA
Oklahoma,2017,52,2017-12-30,846,NA
Oklahoma,2018,1,2018-01-06,944,NA
Oklahoma,2018,2,2018-01-13,957,NA
Oklahoma,2018,3,2018-01-20,953,NA
Oklahoma,2018,4,2018-01-27,905,NA
Oklahoma,2018,5,2018-02-03,945,NA
Oklahoma,2018,6,2018-02-10,869,NA
Oklahoma,2018,7,2018-02-17,992,NA
Oklahoma,2018,8,2018-02-24,799,NA
Oklahoma,2018,9,2018-03-03,823,NA
Oklahoma,2018,10,2018-03-10,861,NA
Oklahoma,2018,11,2018-03-17,739,NA
Oklahoma,2018,12,2018-03-24,763,NA
Oklahoma,2018,13,2018-03-31,693,NA
Oklahoma,2018,14,2018-04-07,743,NA
Oklahoma,2018,15,2018-04-14,762,NA
Oklahoma,2018,16,2018-04-21,748,NA
Oklahoma,2018,17,2018-04-28,741,NA
Oklahoma,2018,18,2018-05-05,787,NA
Oklahoma,2018,19,2018-05-12,732,NA
Oklahoma,2018,20,2018-05-19,751,NA
Oklahoma,2018,21,2018-05-26,764,NA
Oklahoma,2018,22,2018-06-02,709,NA
Oklahoma,2018,23,2018-06-09,730,NA
Oklahoma,2018,24,2018-06-16,726,NA
Oklahoma,2018,25,2018-06-23,698,NA
Oklahoma,2018,26,2018-06-30,685,NA
Oklahoma,2018,27,2018-07-07,693,NA
Oklahoma,2018,28,2018-07-14,690,NA
Oklahoma,2018,29,2018-07-21,681,NA
Oklahoma,2018,30,2018-07-28,715,NA
Oklahoma,2018,31,2018-08-04,691,NA
Oklahoma,2018,32,2018-08-11,740,NA
Oklahoma,2018,33,2018-08-18,745,NA
Oklahoma,2018,34,2018-08-25,664,NA
Oklahoma,2018,35,2018-09-01,718,NA
Oklahoma,2018,36,2018-09-08,696,NA
Oklahoma,2018,37,2018-09-15,664,NA
Oklahoma,2018,38,2018-09-22,720,NA
Oklahoma,2018,39,2018-09-29,686,NA
Oklahoma,2018,40,2018-10-06,723,NA
Oklahoma,2018,41,2018-10-13,676,NA
Oklahoma,2018,42,2018-10-20,775,NA
Oklahoma,2018,43,2018-10-27,721,NA
Oklahoma,2018,44,2018-11-03,764,NA
Oklahoma,2018,45,2018-11-10,747,NA
Oklahoma,2018,46,2018-11-17,814,NA
Oklahoma,2018,47,2018-11-24,786,NA
Oklahoma,2018,48,2018-12-01,803,NA
Oklahoma,2018,49,2018-12-08,811,NA
Oklahoma,2018,50,2018-12-15,758,NA
Oklahoma,2018,51,2018-12-22,743,NA
Oklahoma,2018,52,2018-12-29,752,NA
Oregon,2014,1,2014-01-04,361,NA
Oregon,2014,2,2014-01-11,730,NA
Oregon,2014,3,2014-01-18,630,NA
Oregon,2014,4,2014-01-25,724,NA
Oregon,2014,5,2014-02-01,642,NA
Oregon,2014,6,2014-02-08,696,NA
Oregon,2014,7,2014-02-15,679,NA
Oregon,2014,8,2014-02-22,685,NA
Oregon,2014,9,2014-03-01,680,NA
Oregon,2014,10,2014-03-08,677,NA
Oregon,2014,11,2014-03-15,695,NA
Oregon,2014,12,2014-03-22,623,NA
Oregon,2014,13,2014-03-29,657,NA
Oregon,2014,14,2014-04-05,679,NA
Oregon,2014,15,2014-04-12,653,NA
Oregon,2014,16,2014-04-19,626,NA
Oregon,2014,17,2014-04-26,643,NA
Oregon,2014,18,2014-05-03,682,NA
Oregon,2014,19,2014-05-10,653,NA
Oregon,2014,20,2014-05-17,665,NA
Oregon,2014,21,2014-05-24,632,NA
Oregon,2014,22,2014-05-31,588,NA
Oregon,2014,23,2014-06-07,601,NA
Oregon,2014,24,2014-06-14,605,NA
Oregon,2014,25,2014-06-21,621,NA
Oregon,2014,26,2014-06-28,654,NA
Oregon,2014,27,2014-07-05,622,NA
Oregon,2014,28,2014-07-12,646,NA
Oregon,2014,29,2014-07-19,624,NA
Oregon,2014,30,2014-07-26,640,NA
Oregon,2014,31,2014-08-02,581,NA
Oregon,2014,32,2014-08-09,606,NA
Oregon,2014,33,2014-08-16,656,NA
Oregon,2014,34,2014-08-23,595,NA
Oregon,2014,35,2014-08-30,647,NA
Oregon,2014,36,2014-09-06,609,NA
Oregon,2014,37,2014-09-13,628,NA
Oregon,2014,38,2014-09-20,668,NA
Oregon,2014,39,2014-09-27,646,NA
Oregon,2014,40,2014-10-04,680,NA
Oregon,2014,41,2014-10-11,677,NA
Oregon,2014,42,2014-10-18,652,NA
Oregon,2014,43,2014-10-25,663,NA
Oregon,2014,44,2014-11-01,653,NA
Oregon,2014,45,2014-11-08,623,NA
Oregon,2014,46,2014-11-15,658,NA
Oregon,2014,47,2014-11-22,725,NA
Oregon,2014,48,2014-11-29,682,NA
Oregon,2014,49,2014-12-06,673,NA
Oregon,2014,50,2014-12-13,683,NA
Oregon,2014,51,2014-12-20,695,NA
Oregon,2014,52,2014-12-27,661,NA
Oregon,2014,53,2015-01-03,727,NA
Oregon,2015,1,2015-01-10,749,NA
Oregon,2015,2,2015-01-17,733,NA
Oregon,2015,3,2015-01-24,752,NA
Oregon,2015,4,2015-01-31,769,NA
Oregon,2015,5,2015-02-07,800,NA
Oregon,2015,6,2015-02-14,766,NA
Oregon,2015,7,2015-02-21,714,NA
Oregon,2015,8,2015-02-28,681,NA
Oregon,2015,9,2015-03-07,695,NA
Oregon,2015,10,2015-03-14,725,NA
Oregon,2015,11,2015-03-21,670,NA
Oregon,2015,12,2015-03-28,714,NA
Oregon,2015,13,2015-04-04,662,NA
Oregon,2015,14,2015-04-11,669,NA
Oregon,2015,15,2015-04-18,682,NA
Oregon,2015,16,2015-04-25,700,NA
Oregon,2015,17,2015-05-02,707,NA
Oregon,2015,18,2015-05-09,706,NA
Oregon,2015,19,2015-05-16,730,NA
Oregon,2015,20,2015-05-23,684,NA
Oregon,2015,21,2015-05-30,661,NA
Oregon,2015,22,2015-06-06,658,NA
Oregon,2015,23,2015-06-13,609,NA
Oregon,2015,24,2015-06-20,689,NA
Oregon,2015,25,2015-06-27,725,NA
Oregon,2015,26,2015-07-04,633,NA
Oregon,2015,27,2015-07-11,646,NA
Oregon,2015,28,2015-07-18,682,NA
Oregon,2015,29,2015-07-25,640,NA
Oregon,2015,30,2015-08-01,638,NA
Oregon,2015,31,2015-08-08,575,NA
Oregon,2015,32,2015-08-15,647,NA
Oregon,2015,33,2015-08-22,658,NA
Oregon,2015,34,2015-08-29,646,NA
Oregon,2015,35,2015-09-05,599,NA
Oregon,2015,36,2015-09-12,674,NA
Oregon,2015,37,2015-09-19,647,NA
Oregon,2015,38,2015-09-26,665,NA
Oregon,2015,39,2015-10-03,689,NA
Oregon,2015,40,2015-10-10,665,NA
Oregon,2015,41,2015-10-17,627,NA
Oregon,2015,42,2015-10-24,642,NA
Oregon,2015,43,2015-10-31,641,NA
Oregon,2015,44,2015-11-07,656,NA
Oregon,2015,45,2015-11-14,715,NA
Oregon,2015,46,2015-11-21,694,NA
Oregon,2015,47,2015-11-28,732,NA
Oregon,2015,48,2015-12-05,747,NA
Oregon,2015,49,2015-12-12,735,NA
Oregon,2015,50,2015-12-19,691,NA
Oregon,2015,51,2015-12-26,694,NA
Oregon,2015,52,2016-01-02,687,NA
Oregon,2016,1,2016-01-09,732,NA
Oregon,2016,2,2016-01-16,677,NA
Oregon,2016,3,2016-01-23,713,NA
Oregon,2016,4,2016-01-30,692,NA
Oregon,2016,5,2016-02-06,705,NA
Oregon,2016,6,2016-02-13,694,NA
Oregon,2016,7,2016-02-20,687,NA
Oregon,2016,8,2016-02-27,699,NA
Oregon,2016,9,2016-03-05,757,NA
Oregon,2016,10,2016-03-12,754,NA
Oregon,2016,11,2016-03-19,712,NA
Oregon,2016,12,2016-03-26,711,NA
Oregon,2016,13,2016-04-02,682,NA
Oregon,2016,14,2016-04-09,686,NA
