seasonid,baseline,threshold,percent_pni,percent_complete,number_influenza,number_pneumonia,all_deaths,total_pni,weeknumber,geo_description,age_label,week_start,week_end,year_week_num,mmwrid,coverage_area,region_name,callout
54,,,0.064,1,0,6,94,6,37,State,All,2015-09-13,2015-09-19,37,2803,state,District of Columbia,At or Above Threshold
54,,,0.035,0.924,0,3,86,3,38,State,All,2015-09-20,2015-09-26,38,2804,state,District of Columbia,At or Above Threshold
54,,,0.09300000000000001,0.8059999999999999,0,7,75,7,39,State,All,2015-09-27,2015-10-03,39,2805,state,District of Columbia,At or Above Threshold
54,,,0.048,0.907,1,159,3330,160,40,State,All,2014-09-28,2014-10-04,40,2753,state,Florida,At or Above Threshold
54,,,0.055999999999999994,0.948,2,193,3481,195,41,State,All,2014-10-05,2014-10-11,41,2754,state,Florida,At or Above Threshold
54,,,0.054000000000000006,0.945,2,185,3468,187,42,State,All,2014-10-12,2014-10-18,42,2755,state,Florida,At or Above Threshold
54,,,0.053,0.9329999999999999,1,181,3425,182,43,State,All,2014-10-19,2014-10-25,43,2756,state,Florida,At or Above Threshold
54,,,0.053,0.9520000000000001,6,180,3494,186,44,State,All,2014-10-26,2014-11-01,44,2757,state,Florida,At or Above Threshold
54,,,0.055999999999999994,0.991,2,202,3639,204,45,State,All,2014-11-02,2014-11-08,45,2758,state,Florida,At or Above Threshold
54,,,0.055999999999999994,0.9890000000000001,6,199,3629,205,46,State,All,2014-11-09,2014-11-15,46,2759,state,Florida,At or Above Threshold
54,,,0.055,0.9940000000000001,6,196,3649,202,47,State,All,2014-11-16,2014-11-22,47,2760,state,Florida,At or Above Threshold
54,,,0.054000000000000006,1,2,198,3705,200,48,State,All,2014-11-23,2014-11-29,48,2761,state,Florida,At or Above Threshold
54,,,0.06,1,8,219,3791,227,49,State,All,2014-11-30,2014-12-06,49,2762,state,Florida,At or Above Threshold
54,,,0.062,1,14,222,3815,236,50,State,All,2014-12-07,2014-12-13,50,2763,state,Florida,At or Above Threshold
54,,,0.063,1,17,232,3940,249,51,State,All,2014-12-14,2014-12-20,51,2764,state,Florida,At or Above Threshold
54,,,0.065,1,18,241,3958,259,52,State,All,2014-12-21,2014-12-27,52,2765,state,Florida,At or Above Threshold
54,,,0.071,1,25,264,4060,289,53,State,All,2014-12-28,2015-01-03,53,2766,state,Florida,At or Above Threshold
54,,,0.07200000000000001,1,24,265,4011,289,1,State,All,2015-01-04,2015-01-10,1,2767,state,Florida,At or Above Threshold
54,,,0.079,1,22,293,3999,315,2,State,All,2015-01-11,2015-01-17,2,2768,state,Florida,At or Above Threshold
54,,,0.066,1,16,245,3971,261,3,State,All,2015-01-18,2015-01-24,3,2769,state,Florida,At or Above Threshold
54,,,0.068,1,15,251,3904,266,4,State,All,2015-01-25,2015-01-31,4,2770,state,Florida,At or Above Threshold
54,,,0.068,1,12,262,4014,274,5,State,All,2015-02-01,2015-02-07,5,2771,state,Florida,At or Above Threshold
54,,,0.064,1,11,241,3936,252,6,State,All,2015-02-08,2015-02-14,6,2772,state,Florida,At or Above Threshold
54,,,0.06,1,7,234,4018,241,7,State,All,2015-02-15,2015-02-21,7,2773,state,Florida,At or Above Threshold
54,,,0.063,1,7,250,4089,257,8,State,All,2015-02-22,2015-02-28,8,2774,state,Florida,At or Above Threshold
54,,,0.066,1,12,241,3862,253,9,State,All,2015-03-01,2015-03-07,9,2775,state,Florida,At or Above Threshold
54,,,0.066,1,8,247,3835,255,10,State,All,2015-03-08,2015-03-14,10,2776,state,Florida,At or Above Threshold
54,,,0.063,1,6,237,3872,243,11,State,All,2015-03-15,2015-03-21,11,2777,state,Florida,At or Above Threshold
54,,,0.061,1,4,226,3751,230,12,State,All,2015-03-22,2015-03-28,12,2778,state,Florida,At or Above Threshold
54,,,0.062,1,3,237,3853,240,13,State,All,2015-03-29,2015-04-04,13,2779,state,Florida,At or Above Threshold
54,,,0.063,0.9840000000000001,4,222,3610,226,14,State,All,2015-04-05,2015-04-11,14,2780,state,Florida,At or Above Threshold
54,,,0.059000000000000004,1,0,220,3716,220,15,State,All,2015-04-12,2015-04-18,15,2781,state,Florida,At or Above Threshold
54,,,0.057999999999999996,0.99,1,211,3634,212,16,State,All,2015-04-19,2015-04-25,16,2782,state,Florida,At or Above Threshold
54,,,0.063,0.9690000000000001,0,223,3557,223,17,State,All,2015-04-26,2015-05-02,17,2783,state,Florida,At or Above Threshold
54,,,0.06,1,0,227,3767,227,18,State,All,2015-05-03,2015-05-09,18,2784,state,Florida,At or Above Threshold
54,,,0.055,1,0,209,3777,209,19,State,All,2015-05-10,2015-05-16,19,2785,state,Florida,At or Above Threshold
54,,,0.051,0.968,0,181,3552,181,20,State,All,2015-05-17,2015-05-23,20,2786,state,Florida,At or Above Threshold
54,,,0.057999999999999996,0.982,2,207,3603,209,21,State,All,2015-05-24,2015-05-30,21,2787,state,Florida,At or Above Threshold
54,,,0.059000000000000004,0.955,0,205,3504,205,22,State,All,2015-05-31,2015-06-06,22,2788,state,Florida,At or Above Threshold
54,,,0.05,0.9740000000000001,0,179,3574,179,23,State,All,2015-06-07,2015-06-13,23,2789,state,Florida,At or Above Threshold
54,,,0.049,0.983,1,174,3607,175,24,State,All,2015-06-14,2015-06-20,24,2790,state,Florida,At or Above Threshold
54,,,0.049,0.971,1,174,3563,175,25,State,All,2015-06-21,2015-06-27,25,2791,state,Florida,At or Above Threshold
54,,,0.049,0.9520000000000001,1,170,3493,171,26,State,All,2015-06-28,2015-07-04,26,2792,state,Florida,At or Above Threshold
54,,,0.05,0.9940000000000001,0,184,3649,184,27,State,All,2015-07-05,2015-07-11,27,2793,state,Florida,At or Above Threshold
54,,,0.049,0.958,1,171,3515,172,28,State,All,2015-07-12,2015-07-18,28,2794,state,Florida,At or Above Threshold
54,,,0.051,0.9670000000000001,1,179,3549,180,29,State,All,2015-07-19,2015-07-25,29,2795,state,Florida,At or Above Threshold
54,,,0.054000000000000006,0.948,1,188,3478,189,30,State,All,2015-07-26,2015-08-01,30,2796,state,Florida,At or Above Threshold
54,,,0.055,0.9740000000000001,1,197,3574,198,31,State,All,2015-08-02,2015-08-08,31,2797,state,Florida,At or Above Threshold
54,,,0.053,0.958,0,188,3515,188,32,State,All,2015-08-09,2015-08-15,32,2798,state,Florida,At or Above Threshold
54,,,0.054000000000000006,0.963,1,189,3534,190,33,State,All,2015-08-16,2015-08-22,33,2799,state,Florida,At or Above Threshold
54,,,0.052000000000000005,0.9390000000000001,0,179,3446,179,34,State,All,2015-08-23,2015-08-29,34,2800,state,Florida,At or Above Threshold
54,,,0.057,0.9570000000000001,0,199,3514,199,35,State,All,2015-08-30,2015-09-05,35,2801,state,Florida,At or Above Threshold
54,,,0.05,0.956,0,177,3509,177,36,State,All,2015-09-06,2015-09-12,36,2802,state,Florida,At or Above Threshold
54,,,0.044000000000000004,0.965,1,155,3542,156,37,State,All,2015-09-13,2015-09-19,37,2803,state,Florida,At or Above Threshold
54,,,0.049,1,1,180,3671,181,38,State,All,2015-09-20,2015-09-26,38,2804,state,Florida,At or Above Threshold
54,,,0.055,0.9520000000000001,2,190,3496,192,39,State,All,2015-09-27,2015-10-03,39,2805,state,Florida,At or Above Threshold
54,,,0.055,0.9229999999999999,0,77,1400,77,40,State,All,2014-09-28,2014-10-04,40,2753,state,Georgia,At or Above Threshold
54,,,0.052000000000000005,0.978,0,77,1484,77,41,State,All,2014-10-05,2014-10-11,41,2754,state,Georgia,At or Above Threshold
54,,,0.054000000000000006,0.922,0,76,1398,76,42,State,All,2014-10-12,2014-10-18,42,2755,state,Georgia,At or Above Threshold
54,,,0.054000000000000006,0.9179999999999999,0,75,1392,75,43,State,All,2014-10-19,2014-10-25,43,2756,state,Georgia,At or Above Threshold
54,,,0.057999999999999996,0.937,2,81,1421,83,44,State,All,2014-10-26,2014-11-01,44,2757,state,Georgia,At or Above Threshold
54,,,0.055999999999999994,1,1,84,1525,85,45,State,All,2014-11-02,2014-11-08,45,2758,state,Georgia,At or Above Threshold
54,,,0.053,0.9890000000000001,0,79,1501,79,46,State,All,2014-11-09,2014-11-15,46,2759,state,Georgia,At or Above Threshold
54,,,0.048,0.9690000000000001,2,69,1470,71,47,State,All,2014-11-16,2014-11-22,47,2760,state,Georgia,At or Above Threshold
54,,,0.065,1,8,92,1535,100,48,State,All,2014-11-23,2014-11-29,48,2761,state,Georgia,At or Above Threshold
54,,,0.059000000000000004,1,1,96,1631,97,49,State,All,2014-11-30,2014-12-06,49,2762,state,Georgia,At or Above Threshold
54,,,0.076,1,5,119,1635,124,50,State,All,2014-12-07,2014-12-13,50,2763,state,Georgia,At or Above Threshold
54,,,0.07400000000000001,1,8,119,1706,127,51,State,All,2014-12-14,2014-12-20,51,2764,state,Georgia,At or Above Threshold
54,,,0.075,1,10,119,1723,129,52,State,All,2014-12-21,2014-12-27,52,2765,state,Georgia,At or Above Threshold
54,,,0.087,1,22,134,1783,156,53,State,All,2014-12-28,2015-01-03,53,2766,state,Georgia,At or Above Threshold
54,,,0.085,1,15,135,1764,150,1,State,All,2015-01-04,2015-01-10,1,2767,state,Georgia,At or Above Threshold
54,,,0.075,1,7,122,1716,129,2,State,All,2015-01-11,2015-01-17,2,2768,state,Georgia,At or Above Threshold
54,,,0.069,1,5,107,1626,112,3,State,All,2015-01-18,2015-01-24,3,2769,state,Georgia,At or Above Threshold
54,,,0.077,1,6,122,1653,128,4,State,All,2015-01-25,2015-01-31,4,2770,state,Georgia,At or Above Threshold
54,,,0.067,1,4,104,1620,108,5,State,All,2015-02-01,2015-02-07,5,2771,state,Georgia,At or Above Threshold
54,,,0.064,1,6,98,1637,104,6,State,All,2015-02-08,2015-02-14,6,2772,state,Georgia,At or Above Threshold
54,,,0.073,1,4,118,1668,122,7,State,All,2015-02-15,2015-02-21,7,2773,state,Georgia,At or Above Threshold
54,,,0.065,1,3,109,1716,112,8,State,All,2015-02-22,2015-02-28,8,2774,state,Georgia,At or Above Threshold
54,,,0.07400000000000001,1,1,121,1643,122,9,State,All,2015-03-01,2015-03-07,9,2775,state,Georgia,At or Above Threshold
54,,,0.07200000000000001,1,3,117,1669,120,10,State,All,2015-03-08,2015-03-14,10,2776,state,Georgia,At or Above Threshold
54,,,0.067,1,2,103,1560,105,11,State,All,2015-03-15,2015-03-21,11,2777,state,Georgia,At or Above Threshold
54,,,0.052000000000000005,1,0,81,1566,81,12,State,All,2015-03-22,2015-03-28,12,2778,state,Georgia,At or Above Threshold
54,,,0.062,1,2,95,1562,97,13,State,All,2015-03-29,2015-04-04,13,2779,state,Georgia,At or Above Threshold
54,,,0.05,1,0,77,1530,77,14,State,All,2015-04-05,2015-04-11,14,2780,state,Georgia,At or Above Threshold
54,,,0.061,0.9470000000000001,0,87,1436,87,15,State,All,2015-04-12,2015-04-18,15,2781,state,Georgia,At or Above Threshold
54,,,0.051,1,1,79,1556,80,16,State,All,2015-04-19,2015-04-25,16,2782,state,Georgia,At or Above Threshold
54,,,0.06,0.9840000000000001,1,89,1493,90,17,State,All,2015-04-26,2015-05-02,17,2783,state,Georgia,At or Above Threshold
54,,,0.055999999999999994,0.98,0,83,1486,83,18,State,All,2015-05-03,2015-05-09,18,2784,state,Georgia,At or Above Threshold
54,,,0.061,0.99,0,91,1502,91,19,State,All,2015-05-10,2015-05-16,19,2785,state,Georgia,At or Above Threshold
54,,,0.046,0.993,0,70,1506,70,20,State,All,2015-05-17,2015-05-23,20,2786,state,Georgia,At or Above Threshold
54,,,0.051,0.937,0,73,1421,73,21,State,All,2015-05-24,2015-05-30,21,2787,state,Georgia,At or Above Threshold
54,,,0.048,0.956,0,69,1450,69,22,State,All,2015-05-31,2015-06-06,22,2788,state,Georgia,At or Above Threshold
54,,,0.049,0.9640000000000001,0,72,1462,72,23,State,All,2015-06-07,2015-06-13,23,2789,state,Georgia,At or Above Threshold
54,,,0.051,0.953,0,73,1445,73,24,State,All,2015-06-14,2015-06-20,24,2790,state,Georgia,At or Above Threshold
54,,,0.055999999999999994,1,0,85,1518,85,25,State,All,2015-06-21,2015-06-27,25,2791,state,Georgia,At or Above Threshold
54,,,0.052000000000000005,0.9329999999999999,0,74,1415,74,26,State,All,2015-06-28,2015-07-04,26,2792,state,Georgia,At or Above Threshold
54,,,0.055999999999999994,0.9590000000000001,0,82,1455,82,27,State,All,2015-07-05,2015-07-11,27,2793,state,Georgia,At or Above Threshold
54,,,0.042,0.975,0,62,1479,62,28,State,All,2015-07-12,2015-07-18,28,2794,state,Georgia,At or Above Threshold
54,,,0.048,0.9520000000000001,0,70,1444,70,29,State,All,2015-07-19,2015-07-25,29,2795,state,Georgia,At or Above Threshold
54,,,0.054000000000000006,0.968,1,79,1469,80,30,State,All,2015-07-26,2015-08-01,30,2796,state,Georgia,At or Above Threshold
54,,,0.049,0.9470000000000001,0,71,1436,71,31,State,All,2015-08-02,2015-08-08,31,2797,state,Georgia,At or Above Threshold
54,,,0.054000000000000006,0.9159999999999999,0,75,1389,75,32,State,All,2015-08-09,2015-08-15,32,2798,state,Georgia,At or Above Threshold
54,,,0.048,0.9309999999999999,0,68,1412,68,33,State,All,2015-08-16,2015-08-22,33,2799,state,Georgia,At or Above Threshold
54,,,0.052000000000000005,0.9359999999999999,0,74,1420,74,34,State,All,2015-08-23,2015-08-29,34,2800,state,Georgia,At or Above Threshold
54,,,0.054000000000000006,0.943,0,77,1431,77,35,State,All,2015-08-30,2015-09-05,35,2801,state,Georgia,At or Above Threshold
54,,,0.046,0.955,0,67,1448,67,36,State,All,2015-09-06,2015-09-12,36,2802,state,Georgia,At or Above Threshold
54,,,0.047,0.963,0,68,1461,68,37,State,All,2015-09-13,2015-09-19,37,2803,state,Georgia,At or Above Threshold
54,,,0.051,0.951,0,73,1443,73,38,State,All,2015-09-20,2015-09-26,38,2804,state,Georgia,At or Above Threshold
54,,,0.05,0.968,0,73,1469,73,39,State,All,2015-09-27,2015-10-03,39,2805,state,Georgia,At or Above Threshold
54,,,0.157,0.914,0,30,191,30,40,State,All,2014-09-28,2014-10-04,40,2753,state,Hawaii,At or Above Threshold
54,,,0.105,0.9570000000000001,0,21,200,21,41,State,All,2014-10-05,2014-10-11,41,2754,state,Hawaii,At or Above Threshold
54,,,0.094,0.9179999999999999,0,18,192,18,42,State,All,2014-10-12,2014-10-18,42,2755,state,Hawaii,At or Above Threshold
54,,,0.087,0.823,0,15,172,15,43,State,All,2014-10-19,2014-10-25,43,2756,state,Hawaii,At or Above Threshold
54,,,0.094,1,0,20,213,20,44,State,All,2014-10-26,2014-11-01,44,2757,state,Hawaii,At or Above Threshold
54,,,0.10800000000000001,0.9279999999999999,0,21,194,21,45,State,All,2014-11-02,2014-11-08,45,2758,state,Hawaii,At or Above Threshold
54,,,0.044000000000000004,0.875,0,8,183,8,46,State,All,2014-11-09,2014-11-15,46,2759,state,Hawaii,At or Above Threshold
54,,,0.075,0.89,0,14,186,14,47,State,All,2014-11-16,2014-11-22,47,2760,state,Hawaii,At or Above Threshold
54,,,0.10400000000000001,0.9179999999999999,1,19,192,20,48,State,All,2014-11-23,2014-11-29,48,2761,state,Hawaii,At or Above Threshold
54,,,0.10300000000000001,0.9329999999999999,0,20,195,20,49,State,All,2014-11-30,2014-12-06,49,2762,state,Hawaii,At or Above Threshold
54,,,0.085,0.899,0,16,188,16,50,State,All,2014-12-07,2014-12-13,50,2763,state,Hawaii,At or Above Threshold
54,,,0.13699999999999998,1,0,32,234,32,51,State,All,2014-12-14,2014-12-20,51,2764,state,Hawaii,At or Above Threshold
54,,,0.09300000000000001,0.9279999999999999,3,15,194,18,52,State,All,2014-12-21,2014-12-27,52,2765,state,Hawaii,At or Above Threshold
54,,,0.09300000000000001,1,0,20,215,20,53,State,All,2014-12-28,2015-01-03,53,2766,state,Hawaii,At or Above Threshold
54,,,0.122,1,4,28,263,32,1,State,All,2015-01-04,2015-01-10,1,2767,state,Hawaii,At or Above Threshold
54,,,0.111,1,3,25,253,28,2,State,All,2015-01-11,2015-01-17,2,2768,state,Hawaii,At or Above Threshold
54,,,0.10400000000000001,1,3,21,231,24,3,State,All,2015-01-18,2015-01-24,3,2769,state,Hawaii,At or Above Threshold
54,,,0.142,1,3,29,226,32,4,State,All,2015-01-25,2015-01-31,4,2770,state,Hawaii,At or Above Threshold
54,,,0.124,1,6,26,258,32,5,State,All,2015-02-01,2015-02-07,5,2771,state,Hawaii,At or Above Threshold
54,,,0.142,1,9,25,239,34,6,State,All,2015-02-08,2015-02-14,6,2772,state,Hawaii,At or Above Threshold
54,,,0.11900000000000001,1,2,24,218,26,7,State,All,2015-02-15,2015-02-21,7,2773,state,Hawaii,At or Above Threshold
54,,,0.145,0.9570000000000001,2,27,200,29,8,State,All,2015-02-22,2015-02-28,8,2774,state,Hawaii,At or Above Threshold
54,,,0.11900000000000001,1,2,25,227,27,9,State,All,2015-03-01,2015-03-07,9,2775,state,Hawaii,At or Above Threshold
54,,,0.09699999999999999,1,1,20,216,21,10,State,All,2015-03-08,2015-03-14,10,2776,state,Hawaii,At or Above Threshold
54,,,0.10800000000000001,1,1,23,223,24,11,State,All,2015-03-15,2015-03-21,11,2777,state,Hawaii,At or Above Threshold
54,,,0.085,0.9520000000000001,0,17,199,17,12,State,All,2015-03-22,2015-03-28,12,2778,state,Hawaii,At or Above Threshold
54,,,0.057,1,0,12,209,12,13,State,All,2015-03-29,2015-04-04,13,2779,state,Hawaii,At or Above Threshold
54,,,0.126,0.9470000000000001,0,25,198,25,14,State,All,2015-04-05,2015-04-11,14,2780,state,Hawaii,At or Above Threshold
54,,,0.10400000000000001,1,1,21,212,22,15,State,All,2015-04-12,2015-04-18,15,2781,state,Hawaii,At or Above Threshold
54,,,0.10300000000000001,0.9279999999999999,0,20,194,20,16,State,All,2015-04-19,2015-04-25,16,2782,state,Hawaii,At or Above Threshold
54,,,0.10800000000000001,0.9329999999999999,0,21,195,21,17,State,All,2015-04-26,2015-05-02,17,2783,state,Hawaii,At or Above Threshold
54,,,0.08199999999999999,1,0,19,233,19,18,State,All,2015-05-03,2015-05-09,18,2784,state,Hawaii,At or Above Threshold
54,,,0.102,1,0,22,215,22,19,State,All,2015-05-10,2015-05-16,19,2785,state,Hawaii,At or Above Threshold
54,,,0.107,0.985,1,21,206,22,20,State,All,2015-05-17,2015-05-23,20,2786,state,Hawaii,At or Above Threshold
54,,,0.08800000000000001,1,0,19,215,19,21,State,All,2015-05-24,2015-05-30,21,2787,state,Hawaii,At or Above Threshold
54,,,0.059000000000000004,0.981,0,12,205,12,22,State,All,2015-05-31,2015-06-06,22,2788,state,Hawaii,At or Above Threshold
54,,,0.12300000000000001,1,2,24,212,26,23,State,All,2015-06-07,2015-06-13,23,2789,state,Hawaii,At or Above Threshold
54,,,0.085,1,0,21,247,21,24,State,All,2015-06-14,2015-06-20,24,2790,state,Hawaii,At or Above Threshold
54,,,0.128,0.971,0,26,203,26,25,State,All,2015-06-21,2015-06-27,25,2791,state,Hawaii,At or Above Threshold
54,,,0.07400000000000001,1,0,18,242,18,26,State,All,2015-06-28,2015-07-04,26,2792,state,Hawaii,At or Above Threshold
54,,,0.12300000000000001,1,1,25,211,26,27,State,All,2015-07-05,2015-07-11,27,2793,state,Hawaii,At or Above Threshold
54,,,0.1,0.9570000000000001,0,20,200,20,28,State,All,2015-07-12,2015-07-18,28,2794,state,Hawaii,At or Above Threshold
54,,,0.083,0.861,0,15,180,15,29,State,All,2015-07-19,2015-07-25,29,2795,state,Hawaii,At or Above Threshold
54,,,0.10400000000000001,0.966,0,21,202,21,30,State,All,2015-07-26,2015-08-01,30,2796,state,Hawaii,At or Above Threshold
54,,,0.10099999999999999,0.9470000000000001,0,20,198,20,31,State,All,2015-08-02,2015-08-08,31,2797,state,Hawaii,At or Above Threshold
54,,,0.055,1,2,10,218,12,32,State,All,2015-08-09,2015-08-15,32,2798,state,Hawaii,At or Above Threshold
54,,,0.11599999999999999,1,0,25,215,25,33,State,All,2015-08-16,2015-08-22,33,2799,state,Hawaii,At or Above Threshold
54,,,0.062,0.9229999999999999,0,12,193,12,34,State,All,2015-08-23,2015-08-29,34,2800,state,Hawaii,At or Above Threshold
54,,,0.10800000000000001,1,0,26,240,26,35,State,All,2015-08-30,2015-09-05,35,2801,state,Hawaii,At or Above Threshold
54,,,0.09300000000000001,0.9279999999999999,0,18,194,18,36,State,All,2015-09-06,2015-09-12,36,2802,state,Hawaii,At or Above Threshold
54,,,0.12300000000000001,1,0,27,220,27,37,State,All,2015-09-13,2015-09-19,37,2803,state,Hawaii,At or Above Threshold
54,,,0.099,1,0,22,222,22,38,State,All,2015-09-20,2015-09-26,38,2804,state,Hawaii,At or Above Threshold
54,,,0.09699999999999999,1,0,21,217,21,39,State,All,2015-09-27,2015-10-03,39,2805,state,Hawaii,At or Above Threshold
54,,,0.05,0.966,1,11,242,12,40,State,All,2014-09-28,2014-10-04,40,2753,state,Idaho,At or Above Threshold
54,,,0.085,0.894,1,18,224,19,41,State,All,2014-10-05,2014-10-11,41,2754,state,Idaho,At or Above Threshold
54,,,0.052000000000000005,0.8420000000000001,0,11,211,11,42,State,All,2014-10-12,2014-10-18,42,2755,state,Idaho,At or Above Threshold
54,,,0.051,1,0,13,253,13,43,State,All,2014-10-19,2014-10-25,43,2756,state,Idaho,At or Above Threshold
54,,,0.046,0.87,0,10,218,10,44,State,All,2014-10-26,2014-11-01,44,2757,state,Idaho,At or Above Threshold
54,,,0.044000000000000004,1,0,12,271,12,45,State,All,2014-11-02,2014-11-08,45,2758,state,Idaho,At or Above Threshold
