region_type,region,year,week,total_specimens,total_a,total_b,percent_positive,percent_a,percent_b,wk_date
HHS Regions,Region 2,2019,48,2642,91,71,6.13172,3.44436,2.68736,2019-11-24
HHS Regions,Region 3,2019,48,1976,23,42,3.28947,1.16397,2.12551,2019-11-24
HHS Regions,Region 4,2019,48,6004,273,521,13.2245,4.54697,8.67755,2019-11-24
HHS Regions,Region 5,2019,48,6557,111,218,5.01754,1.69285,3.32469,2019-11-24
HHS Regions,Region 6,2019,48,6081,230,987,20.0132,3.78227,16.2309,2019-11-24
HHS Regions,Region 7,2019,48,2072,59,52,5.35714,2.84749,2.50965,2019-11-24
HHS Regions,Region 8,2019,48,1899,37,188,11.8483,1.94839,9.89995,2019-11-24
HHS Regions,Region 9,2019,48,3608,170,372,15.0222,4.71175,10.3104,2019-11-24
HHS Regions,Region 10,2019,48,2861,36,323,12.5481,1.2583,11.2898,2019-11-24
HHS Regions,Region 1,2019,49,2073,55,49,5.01688,2.65316,2.36372,2019-12-01
HHS Regions,Region 2,2019,49,3044,115,98,6.99737,3.77792,3.21945,2019-12-01
HHS Regions,Region 3,2019,49,2224,34,103,6.16007,1.52878,4.63129,2019-12-01
HHS Regions,Region 4,2019,49,6507,296,425,11.0804,4.54895,6.53143,2019-12-01
HHS Regions,Region 5,2019,49,8199,181,409,7.196,2.20759,4.98841,2019-12-01
HHS Regions,Region 6,2019,49,6986,297,990,18.4226,4.25136,14.1712,2019-12-01
HHS Regions,Region 7,2019,49,2326,67,91,6.79278,2.88048,3.9123,2019-12-01
HHS Regions,Region 8,2019,49,2265,77,230,13.5541,3.39956,10.1545,2019-12-01
HHS Regions,Region 9,2019,49,4454,236,495,16.4122,5.29861,11.1136,2019-12-01
HHS Regions,Region 10,2019,49,3833,67,571,16.6449,1.74798,14.8969,2019-12-01
HHS Regions,Region 1,2019,50,2155,86,71,7.28538,3.99072,3.29466,2019-12-08
HHS Regions,Region 2,2019,50,3356,211,217,12.7533,6.28725,6.46603,2019-12-08
HHS Regions,Region 3,2019,50,2414,56,125,7.49793,2.3198,5.17813,2019-12-08
HHS Regions,Region 4,2019,50,7298,602,651,17.1691,8.24884,8.92025,2019-12-08
HHS Regions,Region 5,2019,50,8979,279,795,11.9612,3.10725,8.85399,2019-12-08
HHS Regions,Region 6,2019,50,5696,329,975,22.8933,5.77598,17.1173,2019-12-08
HHS Regions,Region 7,2019,50,2882,130,288,14.5038,4.51076,9.99306,2019-12-08
HHS Regions,Region 8,2019,50,2547,75,331,15.9403,2.94464,12.9957,2019-12-08
HHS Regions,Region 9,2019,50,4763,279,582,18.0768,5.85765,12.2192,2019-12-08
HHS Regions,Region 10,2019,50,4798,108,1062,24.3852,2.25094,22.1342,2019-12-08
HHS Regions,Region 1,2019,51,2339,140,164,12.997,5.98546,7.01154,2019-12-15
HHS Regions,Region 2,2019,51,3852,279,281,14.5379,7.24299,7.29491,2019-12-15
HHS Regions,Region 3,2019,51,2895,124,275,13.7824,4.28325,9.49914,2019-12-15
HHS Regions,Region 4,2019,51,8219,964,861,22.2046,11.7289,10.4757,2019-12-15
HHS Regions,Region 5,2019,51,11457,558,1688,19.6037,4.87038,14.7334,2019-12-15
HHS Regions,Region 6,2019,51,7910,626,1832,31.0746,7.91403,23.1606,2019-12-15
HHS Regions,Region 7,2019,51,3374,192,561,22.3177,5.69057,16.6271,2019-12-15
HHS Regions,Region 8,2019,51,3241,176,550,22.4005,5.43042,16.9701,2019-12-15
HHS Regions,Region 9,2019,51,4911,468,831,26.4508,9.52963,16.9212,2019-12-15
HHS Regions,Region 10,2019,51,6247,168,1536,27.2771,2.68929,24.5878,2019-12-15
HHS Regions,Region 1,2019,52,3088,294,297,19.1386,9.52073,9.61788,2019-12-22
HHS Regions,Region 2,2019,52,4347,489,531,23.4645,11.2491,12.2153,2019-12-22
HHS Regions,Region 3,2019,52,3729,215,556,20.6758,5.76562,14.9102,2019-12-22
HHS Regions,Region 4,2019,52,10192,1617,1127,26.9231,15.8654,11.0577,2019-12-22
HHS Regions,Region 5,2019,52,14366,1029,2827,26.8412,7.16275,19.6784,2019-12-22
HHS Regions,Region 6,2019,52,8631,1001,2118,36.1372,11.5977,24.5395,2019-12-22
HHS Regions,Region 7,2019,52,4038,321,809,27.9842,7.94948,20.0347,2019-12-22
HHS Regions,Region 8,2019,52,3626,298,685,27.1098,8.21842,18.8913,2019-12-22
HHS Regions,Region 9,2019,52,5243,498,682,22.5062,9.49838,13.0078,2019-12-22
HHS Regions,Region 10,2019,52,6721,213,1629,27.4066,3.16917,24.2375,2019-12-22
HHS Regions,Region 1,2020,1,3613,357,466,22.7789,9.88099,12.8979,2019-12-29
HHS Regions,Region 2,2020,1,5331,579,628,22.6412,10.861,11.7802,2019-12-29
HHS Regions,Region 3,2020,1,4002,275,532,20.1649,6.87156,13.2934,2019-12-29
HHS Regions,Region 4,2020,1,8846,1049,684,19.5908,11.8585,7.73231,2019-12-29
HHS Regions,Region 5,2020,1,14951,971,2471,23.0219,6.49455,16.5273,2019-12-29
HHS Regions,Region 6,2020,1,7925,794,1543,29.489,10.0189,19.47,2019-12-29
HHS Regions,Region 7,2020,1,3934,294,619,23.2079,7.47331,15.7346,2019-12-29
HHS Regions,Region 8,2020,1,3986,355,724,27.0697,8.90617,18.1636,2019-12-29
HHS Regions,Region 9,2020,1,5635,661,691,23.9929,11.7303,12.2626,2019-12-29
HHS Regions,Region 10,2020,1,6913,309,1300,23.275,4.46984,18.8051,2019-12-29
HHS Regions,Region 1,2020,2,3978,414,614,25.8421,10.4072,15.4349,2020-01-05
HHS Regions,Region 2,2020,2,5242,594,536,21.5567,11.3316,10.2251,2020-01-05
HHS Regions,Region 3,2020,2,3741,303,464,20.5025,8.09944,12.4031,2020-01-05
HHS Regions,Region 4,2020,2,7232,892,437,18.3767,12.3341,6.04259,2020-01-05
HHS Regions,Region 5,2020,2,14054,1071,2048,22.193,7.62061,14.5724,2020-01-05
HHS Regions,Region 6,2020,2,7020,973,1160,30.3846,13.8604,16.5242,2020-01-05
HHS Regions,Region 7,2020,2,3489,263,502,21.9261,7.53798,14.3881,2020-01-05
HHS Regions,Region 8,2020,2,3868,400,577,25.2585,10.3413,14.9173,2020-01-05
HHS Regions,Region 9,2020,2,6086,863,674,25.2547,14.1801,11.0746,2020-01-05
HHS Regions,Region 10,2020,2,5975,336,915,20.9372,5.62343,15.3138,2020-01-05
HHS Regions,Region 1,2020,3,4176,506,833,32.0642,12.1169,19.9473,2020-01-12
HHS Regions,Region 2,2020,3,5113,668,546,23.7434,13.0647,10.6787,2020-01-12
HHS Regions,Region 3,2020,3,3713,392,471,23.2427,10.5575,12.6852,2020-01-12
HHS Regions,Region 4,2020,3,6683,877,359,18.4947,13.1228,5.37184,2020-01-12
HHS Regions,Region 5,2020,3,13470,1472,2141,26.8226,10.928,15.8946,2020-01-12
HHS Regions,Region 6,2020,3,7639,1376,1071,32.033,18.0128,14.0202,2020-01-12
HHS Regions,Region 7,2020,3,3463,277,599,25.296,7.99884,17.2971,2020-01-12
HHS Regions,Region 8,2020,3,4123,579,657,29.9782,14.0432,15.935,2020-01-12
HHS Regions,Region 9,2020,3,6627,1166,743,28.8064,17.5947,11.2117,2020-01-12
HHS Regions,Region 10,2020,3,5289,398,597,18.8126,7.52505,11.2876,2020-01-12
HHS Regions,Region 1,2020,4,4872,575,1160,35.6117,11.8021,23.8095,2020-01-19
HHS Regions,Region 2,2020,4,5026,711,558,25.2487,14.1464,11.1023,2020-01-19
HHS Regions,Region 3,2020,4,3866,450,547,25.7889,11.6399,14.149,2020-01-19
HHS Regions,Region 4,2020,4,6882,906,389,18.8172,13.1648,5.65243,2020-01-19
HHS Regions,Region 5,2020,4,14960,1952,2629,30.6217,13.0481,17.5735,2020-01-19
HHS Regions,Region 6,2020,4,8059,1620,807,30.1154,20.1017,10.0136,2020-01-19
HHS Regions,Region 7,2020,4,3585,460,654,31.0739,12.8312,18.2427,2020-01-19
HHS Regions,Region 8,2020,4,4647,753,726,31.827,16.204,15.623,2020-01-19
HHS Regions,Region 9,2020,4,7171,1465,726,30.5536,20.4295,10.1241,2020-01-19
HHS Regions,Region 10,2020,4,5418,586,566,21.2625,10.8158,10.4467,2020-01-19
HHS Regions,Region 1,2020,5,5581,807,1336,38.3981,14.4598,23.9384,2020-01-26
HHS Regions,Region 2,2020,5,5504,840,657,27.1984,15.2616,11.9368,2020-01-26
HHS Regions,Region 3,2020,5,4754,743,715,30.6689,15.6289,15.04,2020-01-26
HHS Regions,Region 4,2020,5,7860,1176,446,20.6361,14.9618,5.6743,2020-01-26
HHS Regions,Region 5,2020,5,17163,2775,3037,33.8635,16.1685,17.695,2020-01-26
HHS Regions,Region 6,2020,5,9767,2158,1075,33.1013,22.0948,11.0065,2020-01-26
HHS Regions,Region 7,2020,5,4058,662,717,33.9823,16.3135,17.6688,2020-01-26
HHS Regions,Region 8,2020,5,4941,864,664,30.9249,17.4863,13.4386,2020-01-26
HHS Regions,Region 9,2020,5,7188,1480,605,29.0067,20.5899,8.41681,2020-01-26
HHS Regions,Region 10,2020,5,5116,569,408,19.097,11.122,7.97498,2020-01-26
HHS Regions,Region 1,2020,6,5607,902,1177,37.0787,16.087,20.9916,2020-02-02
HHS Regions,Region 2,2020,6,5256,827,658,28.2534,15.7344,12.519,2020-02-02
HHS Regions,Region 3,2020,6,4725,696,813,31.9365,14.7302,17.2063,2020-02-02
HHS Regions,Region 4,2020,6,8184,1235,498,21.1755,15.0904,6.08504,2020-02-02
HHS Regions,Region 5,2020,6,17773,3754,2854,37.18,21.1219,16.0581,2020-02-02
HHS Regions,Region 6,2020,6,8906,1879,661,28.5201,21.0981,7.42196,2020-02-02
HHS Regions,Region 7,2020,6,4415,812,809,36.7157,18.3918,18.3239,2020-02-02
HHS Regions,Region 8,2020,6,4827,998,515,31.3445,20.6754,10.6692,2020-02-02
HHS Regions,Region 9,2020,6,6919,1316,499,26.2321,19.0201,7.21202,2020-02-02
HHS Regions,Region 10,2020,6,4595,484,268,16.3656,10.5332,5.83243,2020-02-02
HHS Regions,Region 1,2020,7,4955,821,912,34.9748,16.5691,18.4057,2020-02-09
HHS Regions,Region 2,2020,7,5146,856,477,25.9036,16.6343,9.26934,2020-02-09
HHS Regions,Region 3,2020,7,4454,738,624,30.5793,16.5694,14.0099,2020-02-09
HHS Regions,Region 4,2020,7,7511,963,348,17.4544,12.8212,4.6332,2020-02-09
HHS Regions,Region 5,2020,7,17208,4086,2442,37.9358,23.7448,14.1911,2020-02-09
HHS Regions,Region 6,2020,7,8348,1808,538,28.1025,21.6579,6.44466,2020-02-09
HHS Regions,Region 7,2020,7,4600,947,690,35.587,20.587,15,2020-02-09
HHS Regions,Region 8,2020,7,5079,1134,460,31.3841,22.3272,9.0569,2020-02-09
HHS Regions,Region 9,2020,7,6685,1417,430,27.629,21.1967,6.43231,2020-02-09
HHS Regions,Region 10,2020,7,4582,517,232,16.3466,11.2833,5.06329,2020-02-09
HHS Regions,Region 1,2020,8,4465,785,588,30.7503,17.5812,13.1691,2020-02-16
HHS Regions,Region 2,2020,8,4687,711,354,22.7224,15.1696,7.55281,2020-02-16
HHS Regions,Region 3,2020,8,4053,671,407,26.5976,16.5556,10.0419,2020-02-16
HHS Regions,Region 4,2020,8,6677,707,294,14.9918,10.5886,4.40318,2020-02-16
HHS Regions,Region 5,2020,8,17492,4353,2119,36.9998,24.8857,12.1141,2020-02-16
HHS Regions,Region 6,2020,8,8201,1779,448,27.1552,21.6925,5.46275,2020-02-16
HHS Regions,Region 7,2020,8,4297,927,611,35.7924,21.5732,14.2192,2020-02-16
HHS Regions,Region 8,2020,8,4598,1061,358,30.8612,23.0753,7.78599,2020-02-16
HHS Regions,Region 9,2020,8,5775,1118,360,25.5931,19.3593,6.23377,2020-02-16
HHS Regions,Region 10,2020,8,4217,535,192,17.2397,12.6867,4.553,2020-02-16
HHS Regions,Region 1,2020,9,4096,664,429,26.6846,16.2109,10.4736,2020-02-23
HHS Regions,Region 2,2020,9,4885,755,308,21.7605,15.4555,6.30502,2020-02-23
HHS Regions,Region 3,2020,9,4044,684,277,23.7636,16.9139,6.84965,2020-02-23
HHS Regions,Region 4,2020,9,5927,590,215,13.5819,9.95445,3.62747,2020-02-23
HHS Regions,Region 5,2020,9,16291,3944,1551,33.7303,24.2097,9.52059,2020-02-23
HHS Regions,Region 6,2020,9,6791,1312,280,23.4428,19.3197,4.1231,2020-02-23
HHS Regions,Region 7,2020,9,4320,879,513,32.2222,20.3472,11.875,2020-02-23
HHS Regions,Region 8,2020,9,4512,1005,290,28.7012,22.2739,6.4273,2020-02-23
HHS Regions,Region 9,2020,9,5911,1048,325,23.2279,17.7297,5.49822,2020-02-23
HHS Regions,Region 10,2020,9,4895,741,157,18.3453,15.1379,3.20735,2020-02-23
HHS Regions,Region 1,2020,10,3693,539,252,21.4189,14.5952,6.82372,2020-03-01
HHS Regions,Region 2,2020,10,4894,614,189,16.4078,12.546,3.86187,2020-03-01
HHS Regions,Region 3,2020,10,3959,665,228,22.5562,16.7972,5.75903,2020-03-01
HHS Regions,Region 4,2020,10,7062,710,213,13.07,10.0538,3.01614,2020-03-01
HHS Regions,Region 5,2020,10,16243,3782,1230,30.8564,23.2839,7.57249,2020-03-01
HHS Regions,Region 6,2020,10,7429,1219,298,20.42,16.4087,4.01131,2020-03-01
HHS Regions,Region 7,2020,10,2904,553,320,30.062,19.0427,11.0193,2020-03-01
HHS Regions,Region 8,2020,10,4751,1049,194,26.1629,22.0796,4.08335,2020-03-01
HHS Regions,Region 9,2020,10,5892,846,275,19.0258,14.3585,4.66735,2020-03-01
HHS Regions,Region 10,2020,10,6541,988,161,17.5661,15.1047,2.4614,2020-03-01
HHS Regions,Region 1,2020,11,3792,475,214,18.1698,12.5264,5.64346,2020-03-08
HHS Regions,Region 2,2020,11,5322,532,145,12.7208,9.99624,2.72454,2020-03-08
HHS Regions,Region 3,2020,11,3601,453,104,15.4679,12.5798,2.88809,2020-03-08
HHS Regions,Region 4,2020,11,8894,604,264,9.75939,6.7911,2.96829,2020-03-08
HHS Regions,Region 5,2020,11,17582,3088,903,22.6994,17.5634,5.13593,2020-03-08
HHS Regions,Region 6,2020,11,7870,856,259,14.1677,10.8767,3.29098,2020-03-08
HHS Regions,Region 7,2020,11,4313,561,311,20.2179,13.0072,7.21076,2020-03-08
HHS Regions,Region 8,2020,11,5930,871,139,17.032,14.688,2.34401,2020-03-08
HHS Regions,Region 9,2020,11,5888,459,126,9.93546,7.79552,2.13995,2020-03-08
HHS Regions,Region 10,2020,11,8363,796,111,10.8454,9.51812,1.32727,2020-03-08
HHS Regions,Region 1,2020,12,3644,201,100,8.26015,5.51592,2.74424,2020-03-15
HHS Regions,Region 2,2020,12,5439,260,93,6.49016,4.78029,1.70987,2020-03-15
HHS Regions,Region 3,2020,12,4187,256,57,7.47552,6.11416,1.36136,2020-03-15
HHS Regions,Region 4,2020,12,9656,302,148,4.66031,3.12759,1.53273,2020-03-15
HHS Regions,Region 5,2020,12,17870,1396,475,10.4701,7.81198,2.65809,2020-03-15
HHS Regions,Region 6,2020,12,7895,315,97,5.21849,3.98987,1.2286300000000001,2020-03-15
HHS Regions,Region 7,2020,12,4416,208,146,8.0163,4.71014,3.30616,2020-03-15
HHS Regions,Region 8,2020,12,6878,556,101,9.5522,8.08375,1.46845,2020-03-15
HHS Regions,Region 9,2020,12,3868,97,37,3.46432,2.50776,0.956567,2020-03-15
HHS Regions,Region 10,2020,12,6085,300,41,5.60394,4.93016,0.673788,2020-03-15
HHS Regions,Region 1,2020,13,1906,31,18,2.57083,1.62644,0.944386,2020-03-22
HHS Regions,Region 2,2020,13,3509,44,12,1.5959,1.25392,0.341978,2020-03-22
HHS Regions,Region 3,2020,13,3138,40,10,1.59337,1.2747,0.318674,2020-03-22
HHS Regions,Region 4,2020,13,6204,65,53,1.902,1.04771,0.854288,2020-03-22
HHS Regions,Region 5,2020,13,10257,218,88,2.98333,2.12538,0.857951,2020-03-22
HHS Regions,Region 6,2020,13,5369,50,27,1.43416,0.931272,0.502887,2020-03-22
HHS Regions,Region 7,2020,13,1156,22,12,2.94118,1.90311,1.03806,2020-03-22
HHS Regions,Region 8,2020,13,4706,125,21,3.10242,2.65618,0.446239,2020-03-22
HHS Regions,Region 9,2020,13,2195,15,6,0.95672,0.683371,0.273349,2020-03-22
HHS Regions,Region 10,2020,13,3848,64,13,2.00104,1.6632,0.337838,2020-03-22
HHS Regions,Region 1,2020,14,1875,12,11,1.22667,0.64,0.586667,2020-03-29
HHS Regions,Region 2,2020,14,2040,12,8,0.980392,0.588235,0.392157,2020-03-29
HHS Regions,Region 3,2020,14,1667,9,4,0.779844,0.539892,0.239952,2020-03-29
HHS Regions,Region 4,2020,14,4156,19,14,0.794033,0.45717,0.336862,2020-03-29
HHS Regions,Region 5,2020,14,7064,42,37,1.11835,0.594564,0.523783,2020-03-29
HHS Regions,Region 6,2020,14,2565,9,13,0.8577,0.350877,0.506823,2020-03-29
HHS Regions,Region 7,2020,14,1782,10,10,1.12233,0.561167,0.561167,2020-03-29
HHS Regions,Region 8,2020,14,2890,14,4,0.622837,0.484429,0.138408,2020-03-29
HHS Regions,Region 9,2020,14,1483,5,3,0.539447,0.337154,0.202293,2020-03-29
HHS Regions,Region 10,2020,14,2885,10,1,0.381282,0.34662,0.034662,2020-03-29
HHS Regions,Region 1,2020,15,1570,1,5,0.382166,0.0636943,0.318471,2020-04-05
HHS Regions,Region 2,2020,15,1240,0,0,0,0,0,2020-04-05
HHS Regions,Region 3,2020,15,764,3,1,0.52356,0.39267,0.13089,2020-04-05
HHS Regions,Region 4,2020,15,3081,13,11,0.778968,0.421941,0.357027,2020-04-05
HHS Regions,Region 5,2020,15,3661,12,8,0.546299,0.327779,0.21852,2020-04-05
HHS Regions,Region 6,2020,15,1960,8,10,0.918367,0.408163,0.510204,2020-04-05
HHS Regions,Region 7,2020,15,1189,3,1,0.336417,0.252313,0.0841043,2020-04-05
HHS Regions,Region 8,2020,15,1769,2,2,0.226116,0.113058,0.113058,2020-04-05
HHS Regions,Region 9,2020,15,1102,1,2,0.272232,0.0907441,0.181488,2020-04-05
HHS Regions,Region 10,2020,15,1907,1,0,0.0524384,0.0524384,0,2020-04-05
HHS Regions,Region 1,2020,16,1456,7,12,1.30495,0.480769,0.824176,2020-04-12
HHS Regions,Region 2,2020,16,722,1,0,0.138504,0.138504,0,2020-04-12
HHS Regions,Region 3,2020,16,536,1,0,0.186567,0.186567,0,2020-04-12
HHS Regions,Region 4,2020,16,2188,11,1,0.548446,0.502742,0.0457038,2020-04-12
HHS Regions,Region 5,2020,16,2777,3,4,0.252071,0.10803,0.14404,2020-04-12
HHS Regions,Region 6,2020,16,1586,1,4,0.315259,0.0630517,0.252207,2020-04-12
HHS Regions,Region 7,2020,16,804,5,2,0.870647,0.621891,0.248756,2020-04-12
HHS Regions,Region 8,2020,16,1397,2,1,0.214746,0.143164,0.071582,2020-04-12
HHS Regions,Region 9,2020,16,1051,1,0,0.0951475,0.0951475,0,2020-04-12
HHS Regions,Region 10,2020,16,1223,0,0,0,0,0,2020-04-12
HHS Regions,Region 1,2020,17,1237,1,1,0.161681,0.0808407,0.0808407,2020-04-19
HHS Regions,Region 2,2020,17,510,1,0,0.196078,0.196078,0,2020-04-19
HHS Regions,Region 3,2020,17,403,0,0,0,0,0,2020-04-19
HHS Regions,Region 4,2020,17,1933,5,1,0.310398,0.258665,0.0517331,2020-04-19
HHS Regions,Region 5,2020,17,2505,3,3,0.239521,0.11976,0.11976,2020-04-19
HHS Regions,Region 6,2020,17,1497,3,1,0.267201,0.200401,0.0668003,2020-04-19
HHS Regions,Region 7,2020,17,733,0,0,0,0,0,2020-04-19
HHS Regions,Region 8,2020,17,1232,3,1,0.324675,0.243506,0.0811688,2020-04-19
HHS Regions,Region 9,2020,17,917,1,0,0.109051,0.109051,0,2020-04-19
HHS Regions,Region 10,2020,17,1083,2,0,0.184672,0.184672,0,2020-04-19
HHS Regions,Region 1,2020,18,801,2,2,0.499376,0.249688,0.249688,2020-04-26
HHS Regions,Region 2,2020,18,513,0,0,0,0,0,2020-04-26
HHS Regions,Region 3,2020,18,308,0,0,0,0,0,2020-04-26
HHS Regions,Region 4,2020,18,1675,5,0,0.298507,0.298507,0,2020-04-26
HHS Regions,Region 5,2020,18,1815,4,3,0.385675,0.220386,0.165289,2020-04-26
HHS Regions,Region 6,2020,18,1577,2,0,0.126823,0.126823,0,2020-04-26
HHS Regions,Region 7,2020,18,504,2,1,0.595238,0.396825,0.198413,2020-04-26
HHS Regions,Region 8,2020,18,1007,1,0,0.0993049,0.0993049,0,2020-04-26
HHS Regions,Region 9,2020,18,617,0,0,0,0,0,2020-04-26
HHS Regions,Region 10,2020,18,788,2,2,0.507614,0.253807,0.253807,2020-04-26
HHS Regions,Region 1,2020,19,689,0,1,0.145138,0,0.145138,2020-05-03
HHS Regions,Region 2,2020,19,432,1,0,0.231481,0.231481,0,2020-05-03
HHS Regions,Region 3,2020,19,259,0,0,0,0,0,2020-05-03
HHS Regions,Region 4,2020,19,1557,5,5,0.642261,0.32113,0.32113,2020-05-03
HHS Regions,Region 5,2020,19,1660,3,2,0.301205,0.180723,0.120482,2020-05-03
HHS Regions,Region 6,2020,19,1057,3,3,0.567644,0.283822,0.283822,2020-05-03
HHS Regions,Region 7,2020,19,474,0,2,0.421941,0,0.421941,2020-05-03
HHS Regions,Region 8,2020,19,924,0,0,0,0,0,2020-05-03
HHS Regions,Region 9,2020,19,594,0,0,0,0,0,2020-05-03
HHS Regions,Region 10,2020,19,638,0,0,0,0,0,2020-05-03
HHS Regions,Region 1,2020,20,564,0,2,0.35461,0,0.35461,2020-05-10
HHS Regions,Region 2,2020,20,375,0,0,0,0,0,2020-05-10
HHS Regions,Region 3,2020,20,218,1,0,0.458716,0.458716,0,2020-05-10
HHS Regions,Region 4,2020,20,1189,5,2,0.58873,0.420521,0.168209,2020-05-10
HHS Regions,Region 5,2020,20,1435,2,2,0.278746,0.139373,0.139373,2020-05-10
HHS Regions,Region 6,2020,20,838,1,3,0.477327,0.119332,0.357995,2020-05-10
HHS Regions,Region 7,2020,20,181,0,0,0,0,0,2020-05-10
HHS Regions,Region 8,2020,20,848,0,0,0,0,0,2020-05-10
HHS Regions,Region 9,2020,20,464,1,0,0.215517,0.215517,0,2020-05-10
HHS Regions,Region 10,2020,20,661,1,0,0.151286,0.151286,0,2020-05-10
HHS Regions,Region 1,2020,21,525,1,1,0.380952,0.190476,0.190476,2020-05-17
HHS Regions,Region 2,2020,21,385,0,0,0,0,0,2020-05-17
HHS Regions,Region 3,2020,21,134,0,0,0,0,0,2020-05-17
HHS Regions,Region 4,2020,21,888,2,2,0.45045,0.225225,0.225225,2020-05-17
HHS Regions,Region 5,2020,21,863,2,0,0.23175,0.23175,0,2020-05-17
HHS Regions,Region 6,2020,21,714,1,1,0.28011200000000003,0.14005600000000001,0.14005600000000001,2020-05-17
HHS Regions,Region 7,2020,21,403,1,1,0.496278,0.248139,0.248139,2020-05-17
HHS Regions,Region 8,2020,21,757,0,0,0,0,0,2020-05-17
HHS Regions,Region 9,2020,21,301,0,0,0,0,0,2020-05-17
HHS Regions,Region 10,2020,21,261,0,0,0,0,0,2020-05-17
